ID,Literature,Estimated
PGI,1.09145e-05,0.00013127407439389623
PFK1,3.43544e-06,0.04908571592763056
PFK2,2.22741e-06,1.7423054311153105e-05
FBP1,2.23909e-06,1.3084634010576299e-05
FBP2,4.44432e-07,0.0018739874726685052
FBA1,4.75601e-05,0.016478792764039206
FBA2,5.12329e-06,0.04603130657712744
TPI,1.76451e-05,0.0002918392576260158
GAPD,0.000111691,0.003436604000824067
PGK,9.49804e-05,0.00024702105390765296
PGMi,2.85993e-05,0.000777339254464342
PGMd,3.18902e-06,4.697526326601384e-06
ENO,8.57539e-05,5.681192492205329e-05
PYK1,4.5123e-06,0.012201388205118558
PYK2,2.11171e-05,3.558241580654418e-05
PPS,2.74626e-06,0.0006260392574617058
LDH_D,1.34218e-06,0.0
